stkcd	stknm	year	province	region_name	city	indnm	sub_ind	rd_high	rd_me	innov_qual1	innov_qual2	hr_struct	human_cap	oper_eff	tech_dens	profit	growth_exp	de_involution_index
300213	佳讯飞鸿	2019	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.091527672	0.411764706	1	1	0.111764706	22.5235	0.4307	0.055396	0.1133	0.101145	1.444463
300213	佳讯飞鸿	2020	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.128080242	0.414831981	1	1	0.117033604	21.8301	0.3105	0.046223	0.1215	-0.282195	1.414387
300213	佳讯飞鸿	2021	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.144009894	0.438857143	1	1	0.109714286	25.3891	0.3404	0.05127	0.1145	0.073986	1.497703
300213	佳讯飞鸿	2022	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.143013352	0.427783903	1	1	0.114663727	26.0032	0.3775	0.055371	0.0533	0.108771	1.470692
300213	佳讯飞鸿	2023	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	应用电视设备及其他广播电视设备制造	0.155693686	0.405228758	1	1	0.110021786	30.0633	0.3623	0.050966	0.0565	-0.018829	1.428461
300217	东方电热	2017	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.037461065	0.106216053	1	0	0.048883524	7.1709	0.6061	0.055987	0.0597	0.861064	0.5806291
300217	东方电热	2018	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.03469064	0.103972688	1	0	0.003103662	8.5568	0.6711	0.048819	0.0719	0.294288	0.4202174
300217	东方电热	2019	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.036649676	0.10359157	1	0	0.003265064	7.9922	0.6144	0.048962	-0.052	-0.002361	0.3633927
300217	东方电热	2020	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.035344453	0.101658477	1	0	0.001842752	8.2331	0.6516	0.043371	0.0239	0.072987	0.3823752
300217	东方电热	2021	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.039656261	0.09569378	1	0	0.001495215	8.6885	0.6112	0.039434	0.0603	0.162753	0.3567122
300217	东方电热	2022	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.047719071	0.102082128	1	0	0.002891845	9.5544	0.6076	0.027944	0.0795	0.370101	0.3839784
300217	东方电热	2023	江苏省	东部地区	镇江市	电气机械及器材制造业	电机制造	0.050051429	0.108452951	1	0	0.003508772	13.103	0.5661	0.026543	0.1572	0.075233	0.3731013
300219	鸿利智汇	2017	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.047526242	0.117370892	1	0	0.005930319	12.2763	0.8914	0.026033	0.0954	0.638212	0.5477895
300219	鸿利智汇	2018	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.044657833	0.111425462	1	0	0.004134929	13.0633	0.8239	0.021584	0.0467	0.082152	0.4373803
300219	鸿利智汇	2019	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.048213412	0.12678762	1	0	0.004909285	14.5322	0.861	0.018641	-0.2613	-0.102317	0.4234008
300219	鸿利智汇	2020	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.058861388	0.111363168	1	0	0.00433079	13.7515	0.848	0.025077	0.024	-0.130573	0.4548237
300219	鸿利智汇	2021	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.053679564	0.151221761	1	0	0.006685108	18.3405	0.9874	0.03236	0.0655	0.304342	0.5623093
300219	鸿利智汇	2022	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.051488334	0.158218504	1	0	0.006151575	17.1205	0.7771	0.030248	0.0496	-0.107675	0.4694843
300219	鸿利智汇	2023	广东省	东部地区	广州市	计算机、通信和其他电子设备制造业	视听设备制造	0.056318842	0.132895631	1	0	0.007244736	17.0048	0.7352	0.024301	0.0572	0.033809	0.4454914
300222	科大智能	2017	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.060467819	0.466063348	1	0	0.042835596	10.5484	0.4713	0.05933	0.1373	0.47595	0.807822
300222	科大智能	2018	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.059012055	0.446932007	1	0	0.042841349	13.0764	0.5186	0.044286	0.1131	0.404238	0.7516932
300222	科大智能	2019	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.099025459	0.433834817	1	0	0.046361683	18.8165	0.325	0.053814	-1.1377	-0.356308	0.7348261
300222	科大智能	2020	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.072307134	0.430548926	1	0	0.061097852	24.3811	0.4589	0.051056	-0.0925	0.183777	0.8705447
300222	科大智能	2021	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.07674194	0.387714988	1	0	0.055528256	26.6238	0.4797	0.018554	-0.0294	0.054992	0.7315376
300222	科大智能	2022	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.066556255	0.360871539	1	0	0.049931911	24.8693	0.5438	0.018198	-0.0892	0.153434	0.675963
300222	科大智能	2023	上海市	东部地区	上海市	电气机械及器材制造业	电机制造	0.083732251	0.385784314	1	0	0.062254902	27.8115	0.5525	0.016644	-0.055	-0.069138	0.7066091
300223	北京君正	2017	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.30758957	0.774468085	1	0	0.25106383	24.6075	0.161	0.029096	0.0352	0.65166	1.668645
300223	北京君正	2018	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.28483979	0.75	1	0	0.241071429	28.3618	0.2206	0.027298	0.052	0.407678	1.620678
300223	北京君正	2019	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.18274765	0.764258555	1	0	0.220532319	26.298	0.2707	0.024361	0.1729	0.306855	1.395076
300223	北京君正	2020	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.163783195	0.599766628	1	0	0.238039673	47.4108	0.4222	0.09718	0.0336	5.39397	1.857992
300223	北京君正	2021	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.106328084	0.6108742	1	0	0.244136461	62.654	0.5195	0.068688	0.1747	1.430665	1.789324
300223	北京君正	2022	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.120979447	0.636100386	1	0	0.251930502	69.6907	0.4556	0.058031	0.1439	0.026129	1.604933
300223	北京君正	2023	北京市	东部地区	北京市	计算机、通信和其他电子设备制造业	其他电子设备制造	0.158392	0.649327354	1	0	0.265470852	83.7078	0.3601	0.050587	0.1138	-0.16278	1.552171
300227	光韵达	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.056460894	0.138204225	1	0	0.022887324	12.448	0.5863	0.068309	0.1143	0.643208	0.6509441
300227	光韵达	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.071115116	0.165816327	1	0	0.023809524	13.2436	0.5238	0.055805	0.1171	0.130383	0.5789815
300227	光韵达	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.084270122	0.173825503	1	0	0.024832215	14.2611	0.5439	0.033963	0.1047	0.361991	0.5749093
300227	光韵达	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.070252833	0.158666667	1	0	0.023333333	15.3344	0.4752	0.025934	0.162	0.122472	0.5158147
300227	光韵达	2021	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.082138707	0.149286498	1	0	0.011525796	15.2531	0.44	0.021081	0.1034	0.048503	0.4487002
300227	光韵达	2022	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.092341322	0.124006359	1	0	0.016428193	17.5685	0.4292	0.019774	0.0788	0.10706	0.4704979
300227	光韵达	2023	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	计算机零部件制造	0.083778796	0.12545676	1	0	0.019488429	19.1448	0.4066	0.023661	0.0444	0.041651	0.4525757
300228	富瑞特装	2017	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.039331326	0.103081828	1	0	0.224760893	14.2995	0.4292	0.045484	0.029	0.969052	0.9322448
300228	富瑞特装	2018	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.049569615	0.08436214	1	0	0.182441701	15.5735	0.3559	0.046636	0.0099	-0.171949	0.7133926
300228	富瑞特装	2019	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.051049727	0.120457604	1	0	0.217362046	14.6652	0.4248	0.054371	-0.2164	0.08885	0.8239261
300228	富瑞特装	2020	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.044267165	0.123844732	1	0	0.210720887	14.1692	0.5137	0.051861	0.0408	0.14756	0.8259817
300228	富瑞特装	2021	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.048865579	0.148214286	1	0	0.2125	15.363	0.4484	0.050817	0.0283	-0.121424	0.7894401
300228	富瑞特装	2022	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.043872944	0.174786845	1	0	0.217417783	16.5865	0.438	0.048165	-0.1322	0.011415	0.7817488
300228	富瑞特装	2023	江苏省	东部地区	苏州市	专用设备制造业	医疗仪器设备及器械制造	0.040913382	0.160685592	1	0	0.223888591	16.8277	0.7546	0.041606	0.06	0.893313	0.8511655
300232	洲明科技	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.036033359	0.159615385	1	0	0.025641026	12.7775	0.8084	0.023071	0.0949	0.735753	0.5842663
300232	洲明科技	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.045654406	0.128608308	1	0	0.027927716	13.1349	0.8001	0.019205	0.0942	0.492921	0.525079
300232	洲明科技	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.041887025	0.157375643	1	0	0.033018868	17.0754	0.8044	0.016337	0.096	0.238692	0.534926
300232	洲明科技	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.046383866	0.169601677	1	0	0.034800839	16.9106	0.6329	0.026441	0.0213	-0.114636	0.5135722
300232	洲明科技	2021	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.042608139	0.166099387	1	0	0.029271613	20.7578	0.7633	0.020565	0.0233	0.456948	0.5571666
300232	洲明科技	2022	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.049574952	0.228043724	1	0	0.036373916	26.5086	0.6858	0.022485	0.0073	-0.021185	0.5967416
300232	洲明科技	2023	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	雷达及配套设备制造	0.054191052	0.192327542	1	0	0.04713573	26.3071	0.7349	0.021482	0.0173	0.047254	0.5909404
300233	金城医药	2017	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.053465457	0.149855908	1	0	0.034221902	12.0084	0.7787	0.115092	0.1041	0.962874	0.842474
300233	金城医药	2018	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.100148855	0.157552973	1	0	0.03417635	14.2563	0.5903	0.101195	0.0939	0.078884	0.7603366
300233	金城医药	2019	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.138429277	0.154482302	1	0	0.041018855	15.2792	0.5138	0.090176	0.0766	-0.070861	0.7736617
300233	金城医药	2020	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.089160056	0.146478043	1	0	0.040966696	14.236	0.5593	0.098868	-0.1623	0.059795	0.7219021
300233	金城医药	2021	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.080085204	0.151764706	1	0	0.048823529	18.2951	0.6109	0.085258	0.0392	0.059596	0.7197286
300233	金城医药	2022	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.07191871	0.132475397	1	0	0.039868786	19.0631	0.6316	0.077616	0.0815	0.11702	0.6765084
300233	金城医药	2023	山东省	东部地区	淄博市	医药制造业	卫生材料及医药用品制造	0.078667323	0.14188124	1	0	0.045980032	21.4457	0.6027	0.092509	0.0546	0.009298	0.7147372
300238	冠昊生物	2017	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.07508403	0.141203704	1	0	0.087962963	19.5438	0.2685	0.030143	0.106	0.43984	0.717254
300238	冠昊生物	2018	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.142899491	0.17219917	1	0	0.126556017	24.578	0.2731	0.027352	0.0766	0.017974	0.8881069
300238	冠昊生物	2019	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.101437835	0.170731707	1	0	0.113821138	24.3494	0.3141	0.073187	-1.1207	-0.044879	0.8453432
300238	冠昊生物	2020	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.079060481	0.155069583	1	0	0.103379722	23.5182	0.3826	0.065207	0.0947	-0.002122	0.8003563
300238	冠昊生物	2021	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.10056849	0.12567325	1	0	0.080789946	24.4098	0.4379	0.05838	0.1038	0.119061	0.7641222
300238	冠昊生物	2022	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.153464876	0.119453925	1	0	0.058020478	23.2067	0.4266	0.130544	-0.8685	-0.228427	0.8804913
300238	冠昊生物	2023	广东省	东部地区	广州市	专用设备制造业	食品、饮料、烟草及饲料生产专用设备制造	0.122160793	0.11588785	1	0	0.06728972	23.9641	0.5993	0.115917	0.0521	0.071282	0.8739701
300239	东宝生物	2017	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.040421895	0.106084243	1	1	0.024960998	6.8527	0.3948	0.073841	0.0629	0.125241	0.9122078
300239	东宝生物	2018	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.037085709	0.101139601	1	1	0.025641026	7.8433	0.4172	0.054539	0.075	0.270892	0.8892484
300239	东宝生物	2019	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.035236674	0.101955307	1	1	0.027932961	8.0772	0.3914	0.048995	0.0724	0.086298	0.8599637
300239	东宝生物	2020	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.033748485	0.100699301	1	1	0.030769231	8.0997	0.3285	0.055047	0.0405	-0.087413	0.8529916
300239	东宝生物	2021	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.039331024	0.053914328	1	1	0.019202363	5.7613	0.3468	0.082661	0.0585	0.363921	0.9166806
300239	东宝生物	2022	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.041840943	0.113569322	1	1	0.017699115	11.8566	0.4268	0.065913	0.1224	0.541081	0.9713828
300239	东宝生物	2023	内蒙古自治区	西部地区	包头市	医药制造业	药用辅料及包装材料制造	0.042660477	0.102373887	1	1	0.014836795	11.9606	0.3859	0.052823	0.1307	0.032982	0.8630642
300241	瑞丰光电	2017	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子专用设备制造	0.03660369	0.049150037	1	0	0.007021434	8.8348	0.7377	0.04186	0.0838	0.342846	0.4213189
300241	瑞丰光电	2018	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子专用设备制造	0.058431909	0.055987558	1	0	0.008164852	10.4739	0.6493	0.034689	0.0544	-0.013693	0.39587
300241	瑞丰光电	2019	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子专用设备制造	0.059916025	0.064779065	1	0	0.010725011	11.1318	0.6044	0.032902	-0.0897	-0.12173	0.3759116
300241	瑞丰光电	2020	广东省	东部地区	深圳市	计算机、通信和其他电子设备制造业	电子专用设备制造	0.074351803	0.077513121	1	0	0.01453371	10.6235	0.5651	0.02929	0.0387	-0.101288	0.4098137
